No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"3920","NFPH","Thanachart Capital Public Company Limited","1.67B","1.530","0.66%","312.60M"
"3921","25W","Winpak Ltd.","1.67B","27.80","1.46%","962.71M"
"3922","61P","Par Pacific Holdings, Inc.","1.67B","31.80","2.56%","6.38B"
"3923","PN1","PENN Entertainment, Inc.","1.67B","11.81","0.46%","5.82B"
"3924","WAF","Siltronic AG","1.67B","56.25","3.97%","1.34B"
"3925","CAC1","Casio Computer Co.,Ltd.","1.67B","7.18","0.49%","1.48B"
"3926","AOF","ATOSS Software SE","1.67B","104.60","-2.06%","184.06M"
"3927","FSE","TF1 SA","1.67B","7.93","0.51%","2.36B"
"3928","ECGF","Electricity Generating Public Company Limited","1.67B","2.860","0.70%","900.35M"
"3929","FMQ","FMC Corporation","1.67B","12.98","-1.33%","3.08B"
"3930","1U4","Grainger plc","1.66B","2.200","-4.35%","300.96M"
"3931","DEZ","DEUTZ Aktiengesellschaft","1.66B","10.87","1.59%","2.01B"
"3932","VTFN","Vitrolife AB (publ)","1.66B","11.99","0.25%","317.21M"
"3933","Z85","Austevoll Seafood ASA","1.66B","8.09","-0.25%","3.33B"
"3934","6BD0","Badger Infrastructure Solutions Ltd.","1.66B","48.80","2.52%","686.40M"
"3935","2EV","EVERTEC, Inc.","1.66B","24.60","-3.15%","769.95M"
"3936","9D2","OSL Group Limited","1.66B","2.060","-3.74%","48.42M"
"3937","RV1","Pluxee N.V.","1.66B","11.33","-4.06%","1.29B"
"3938","1DP","Elkem ASA","1.65B","2.552","3.49%","1.44B"
"3939","LFPB","Travis Perkins plc","1.65B","7.20","-","5.32B"
"3940","3E0","Establishment Labs Holdings Inc.","1.65B","60.00","4.35%","162.77M"
"3941","8SO","Sonos, Inc.","1.65B","14.09","-1.33%","1.23B"
"3942","GP7","Central Garden & Pet Company","1.65B","27.00","1.50%","2.68B"
"3943","GP7A","Central Garden & Pet Company","1.65B","25.40","1.60%","2.68B"
"3944","RMZ","Russel Metals Inc.","1.65B","27.60","-3.50%","2.81B"
"3945","2B5","BAIC Motor Corporation Limited","1.65B","0.207","-1.38%","20.27B"
"3946","S24","Select Medical Holdings Corporation","1.64B","12.60","0.80%","4.58B"
"3947","VOS","Vossloh AG","1.64B","85.00","5.72%","1.26B"
"3948","1U3","Bic Camera Inc.","1.64B","9.35","-","5.46B"
"3949","724","C3.ai, Inc.","1.64B","11.94","1.74%","305.98M"
"3950","6RR","The RealReal, Inc.","1.64B","14.16","0.53%","564.90M"
"3951","TGC","TGS ASA","1.64B","8.20","8.68%","1.49B"
"3952","TGC0","TGS ASA","1.64B","7.60","4.83%","1.49B"
"3953","VAYA","Vaisala Oyj","1.64B","44.85","-3.55%","602.10M"
"3954","0I6","Banca IFIS S.p.A.","1.64B","26.80","-0.52%","664.55M"
"3955","3IC","Icade","1.64B","21.56","0.65%","1.34B"
"3956","R9U2","Green Thumb Industries Inc.","1.64B","7.03","-4.55%","987.38M"
"3957","JEL","JEOL Ltd.","1.64B","29.00","1.40%","1.10B"
"3958","FWG","Perenti Limited","1.64B","1.730","-0.58%","1.95B"
"3959","VBK","Verbio SE","1.63B","26.02","-0.23%","1.67B"
"3960","HBO","DiamondRock Hospitality Company","1.63B","7.95","-0.62%","958.84M"
"3961","CHY","ChemoMetec A/S","1.63B","94.50","-2.88%","66.43M"
"3962","DX7","DXP Enterprises, Inc.","1.63B","102.00","5.15%","1.67B"
"3963","6WV","Dom Development S.A.","1.63B","57.80","-0.69%","777.31M"
"3964","8PO","Pola Orbis Holdings Inc.","1.63B","7.00","-0.71%","978.87M"
"3965","ACT","AlzChem Group AG","1.63B","158.60","-","576.14M"
"3966","WAC","Wacker Neuson SE","1.63B","23.90","-1.24%","2.14B"
"3967","IGV0","AB Ignitis grupe","1.63B","23.05","-","2.48B"
"3968","DT7","China Datang Corporation Renewable Power Co., Limited","1.62B","0.216","1.89%","1.54B"
"3969","7AQ0","AQ Group AB (publ)","1.62B","16.92","1.62%","802.75M"
"3970","B3Y1","Afry AB","1.62B","14.00","-0.50%","2.37B"
"3971","4LG","Landis+Gyr Group AG","1.62B","55.10","-0.72%","1.39B"
"3972","DUE","Dürr Aktiengesellschaft","1.62B","23.00","-1.08%","4.19B"
"3973","DUEB","Dürr Aktiengesellschaft","1.62B","4.360","2.35%","4.19B"
"3974","MNA1","Yunfeng Financial Group Limited","1.62B","0.390","10.17%","446.16M"
"3975","4A5","Fagron NV","1.62B","21.80","0.93%","918.75M"
"3976","FK2","Expro Group Holdings N.V.","1.62B","12.30","-1.60%","1.42B"
"3977","T1I","Tamburi Investment Partners S.p.A.","1.62B","9.46","-0.94%","2.34M"
"3978","CA2","Cadeler A/S","1.62B","4.660","6.34%","538.74M"
"3979","6O4","Beijer Alma AB (publ)","1.62B","26.15","1.75%","695.75M"
"3980","VH2","Friedrich Vorwerk Group SE","1.61B","82.70","2.48%","665.04M"
"3981","TON","Toho Holdings Co., Ltd.","1.61B","25.40","-1.55%","8.82B"
"3982","FTP","First Tractor Company Limited","1.61B","0.905","0.56%","1.30B"
"3983","JJ1","J&J Snack Foods Corp.","1.61B","80.50","0.63%","1.35B"
"3984","SCNR","Sunac China Holdings Limited","1.60B","0.121","4.31%","7.10B"
"3985","TZL1","Telkom SA SOC Ltd","1.60B","3.120","-0.64%","2.21B"
"3986","DVW1","Danaos Corporation","1.60B","85.70","2.39%","881.59M"
"3987","V02","Höegh Autoliners ASA","1.60B","8.57","1.30%","1.21B"
"3988","PFV","Pfeiffer Vacuum Technology AG","1.60B","158.40","-0.13%","852.69M"
"3989","MV3","Southern Cross Gold Consolidated Ltd.","1.60B","5.83","1.32%","-"
"3990","18I","Adient plc","1.60B","15.90","-0.63%","12.39B"
"3991","KUG1","Kumagai Gumi Co.,Ltd.","1.59B","8.65","1.17%","2.89B"
"3992","CGP","Chongqing Iron & Steel Company Limited","1.59B","0.134","-0.74%","3.08B"
"3993","SNQB","Sanoma Oyj","1.59B","9.63","-0.41%","1.32B"
"3994","B95","Bank of Tianjin Co., Ltd.","1.59B","0.246","-0.81%","1.11B"
"3995","LX9B","LANXESS Aktiengesellschaft","1.59B","3.380","0.60%","5.89B"
"3996","LXS","LANXESS Aktiengesellschaft","1.59B","17.97","3.28%","5.89B"
"3997","0DH","PT Darma Henwa Tbk","1.59B","0.0370","1.37%","326.28M"
"3998","FFEA","Faes Farma, S.A.","1.59B","5.10","-0.78%","571.12M"
"3999","RSM","Resolute Mining Limited","1.59B","0.744","-3.12%","772.30M"
"4000","TEZ","Tessenderlo Group NV","1.59B","25.75","-0.19%","2.75B"
"4001","OFP","OFG Bancorp","1.59B","35.40","-0.56%","531.84M"
"4002","D8K","Douglas Emmett, Inc.","1.58B","9.40","-0.53%","852.59M"
"4003","FDM","Fresh Del Monte Produce Inc.","1.58B","30.40","0.86%","3.69B"
"4004","ID6","Innodata Inc.","1.58B","51.80","-2.72%","203.25M"
"4005","BA3","Azenta, Inc.","1.58B","28.40","0.71%","506.11M"
"4006","C1P","Consun Pharmaceutical Group Limited","1.58B","1.740","1.75%","388.35M"
"4007","G9KB","Great Portland Estates Plc","1.58B","3.660","-0.54%","130.60M"
"4008","ZX3","China East Education Holdings Limited","1.57B","0.695","-2.11%","513.38M"
"4009","51R","Hacksaw AB (publ)","1.57B","5.41","0.75%","186.11M"
"4010","1FH","Freehold Royalties Ltd.","1.57B","9.49","1.88%","196.15M"
"4011","OORD","Orora Limited","1.57B","1.260","-0.79%","1.17B"
"4012","NBF","Nolato AB (publ)","1.57B","5.61","0.99%","865.80M"
"4013","4QI","Xtep International Holdings Limited","1.57B","0.550","-0.90%","1.67B"
"4014","FCF","First Commonwealth Financial Corporation","1.57B","14.80","2.78%","399.50M"
"4015","2BF","BFF Bank S.p.A.","1.57B","9.70","0.57%","397.58M"
"4016","W2M","YONEX Co., Ltd.","1.56B","18.00","4.76%","868.87M"
"4017","RG6","Rogers Corporation","1.56B","85.00","0.59%","683.12M"
"4018","S0D","Stanmore Resources Limited","1.56B","1.620","-4.14%","1.74B"
"4019","A35","Federal Agricultural Mortgage Corporation","1.56B","142.80","0.42%","322.12M"
"4020","JAW","JetBlue Airways Corporation","1.56B","4.219","5.32%","7.75B"
"4021","D2N","DeNA Co., Ltd.","1.56B","13.70","-1.43%","1.02B"
"4022","6HN","Everest Medicines Limited","1.56B","4.200","-1.87%","101.18M"
"4023","NHS","Northwest Bancshares, Inc.","1.56B","10.80","4.85%","481.18M"
"4024","KKA","Kaneka Corporation","1.56B","25.60","-","4.66B"
"4025","21T","Bodycote plc","1.55B","8.70","1.75%","848.23M"
"4026","66T","Scatec ASA","1.55B","9.74","2.47%","318.97M"
"4027","ETA","Paradox Interactive AB (publ)","1.55B","14.97","0.34%","183.28M"
"4028","6SY","Shengjing Bank Co., Ltd.","1.55B","0.169","-","789.90M"
"4029","N33","NP3 Fastigheter AB (publ)","1.55B","23.45","2.63%","202.43M"
"4030","628","Semrush Holdings, Inc.","1.55B","9.95","-","365.32M"
"4031","IF6N","Interface, Inc.","1.55B","25.80","-0.77%","1.17B"
"4032","M09","Mota-Engil, SGPS, S.A.","1.55B","4.922","-2.63%","5.96B"
"4033","0AZ","Jeudan A/S","1.55B","25.10","1.62%","234.71M"
"4034","2OX","Goosehead Insurance, Inc","1.55B","60.52","0.50%","301.06M"
"4035","NWL","Newell Brands Inc.","1.55B","3.655","1.73%","6.18B"
"4036","Y9L","Yelp Inc.","1.54B","25.80","0.78%","1.25B"
"4037","WI2","Wizz Air Holdings Plc","1.54B","14.38","1.91%","5.54B"
"4038","MKL","Atea ASA","1.54B","13.32","0.60%","3.14B"
"4039","AAU","Aiful Corporation","1.54B","2.940","-2.00%","1.16B"
"4040","CEY2","Huabao International Holdings Limited","1.54B","0.466","2.64%","405.57M"
"4041","6NV","DAIHEN Corporation","1.53B","62.00","1.64%","1.36B"
"4042","3LL","CSSC (Hong Kong) Shipping Company Limited","1.53B","0.236","-","328.88M"
"4043","CWB","Currys plc","1.53B","1.434","-","10.27B"
"4044","DYF1","Dynavax Technologies Corporation","1.53B","12.97","1.17%","281.70M"
"4045","A7W","ARB Corporation Limited","1.53B","17.90","0.56%","409.78M"
"4046","2KQ","Kraken Robotics Inc.","1.53B","4.855","-3.09%","62.37M"
"4047","YIR","Yihai International Holding Ltd.","1.53B","1.400","-1.41%","777.36M"
"4048","GR1","Greentown Service Group Co. Ltd.","1.53B","0.436","-0.91%","2.19B"
"4049","HC6A","Elvalhalcor Hellenic Copper and Aluminium Industry S.A.","1.53B","4.035","-0.49%","3.59B"
"4050","1CD","Cadre Holdings, Inc.","1.53B","36.40","4.00%","527.63M"
"4051","TIJ","Teijin Limited","1.53B","7.70","2.67%","5.47B"
"4052","KTN","Kontron AG","1.52B","24.80","0.41%","1.71B"
"4053","9GR","Gränges AB (publ)","1.52B","14.00","-0.57%","2.47B"
"4054","BMU","Benchmark Electronics, Inc.","1.52B","42.40","3.41%","2.23B"
"4055","M3D","Industrie De Nora S.p.A.","1.52B","7.58","5.21%","902.45M"
"4056","IL0A","Permanent TSB Group Holdings plc","1.52B","2.670","-","674.00M"
"4057","CJH","CanSino Biologics Inc.","1.52B","4.178","3.67%","116.35M"
"4058","LMP","Lee & Man Paper Manufacturing Limited","1.52B","0.332","-1.19%","2.79B"
"4059","0KE","Kernel Holding S.A.","1.52B","4.850","-8.66%","3.53B"
"4060","MS6N","Metrovacesa S.A.","1.52B","9.80","5.15%","555.25M"
"4061","E5S1","Atalaya Mining Copper, S.A.","1.51B","10.70","0.94%","439.36M"
"4062","PGR","Progress Software Corporation","1.51B","36.00","-3.74%","803.71M"
"4063","FER","Ferrotec Corporation","1.51B","29.00","2.84%","1.61B"
"4064","SN6","Stolt-Nielsen Limited","1.51B","29.35","0.51%","2.39B"
"4065","4RW","Rai Way S.p.A.","1.51B","5.52","0.91%","280.90M"
"4066","0NH","Nomad Foods Limited","1.50B","10.40","2.97%","3.05B"
"4067","ASF","Insperity, Inc.","1.50B","38.20","0.53%","5.76B"
"4068","OX3","Oxford Instruments plc","1.50B","25.60","-","551.98M"
"4069","AZ9","Chervon Holdings Limited","1.50B","2.664","11.00%","1.59B"
"4070","JA4","Jamf Holding Corp.","1.50B","10.60","-2.75%","588.59M"
"4071","VO1","Volution Group plc","1.50B","7.50","-1.32%","484.51M"
"4072","HM9","Horace Mann Educators Corporation","1.50B","36.60","0.53%","1.43B"
"4073","2WSA","Wavestone SA","1.50B","55.10","-","943.94M"
"4074","DEH","Delek US Holdings, Inc.","1.50B","24.80","-3.13%","9.09B"
"4075","UF2","Sunstone Hotel Investors, Inc.","1.50B","7.80","1.30%","799.40M"
"4076","GRL","Getty Realty Corp.","1.50B","23.80","1.71%","182.56M"
"4077","MMT","Métropole Télévision S.A.","1.50B","11.88","-0.67%","1.29B"
"4078","TWSA","TKH Group N.V.","1.50B","36.46","0.50%","1.70B"
"4079","75Z","Soho House & Co Inc.","1.50B","6.60","-3.65%","1.10B"
"4080","A19","ARE Holdings, Inc.","1.50B","17.20","-1.15%","2.90B"
"4081","BPS","Beach Energy Limited","1.50B","0.645","-3.01%","1.18B"
"4082","NP7","Nippon Kayaku Co., Ltd.","1.50B","8.95","-","1.31B"
"4083","RHF","RHI Magnesita N.V.","1.50B","31.80","4.61%","3.44B"
"4084","LTP","LTC Properties, Inc.","1.49B","30.76","0.52%","193.46M"
"4085","KIFF","Kiatnakin Phatra Bank Public Company Limited","1.49B","1.760","-2.22%","569.42M"
"4086","D00","Dometic Group AB (publ)","1.49B","4.516","-0.13%","1.97B"
"4087","NRE","Nokian Renkaat Oyj","1.49B","10.52","0.48%","1.37B"
"4088","PBW","Pitney Bowes Inc.","1.49B","9.00","-","1.65B"
"4089","LP1","Leggett & Platt, Incorporated","1.49B","10.86","3.18%","3.56B"
"4090","HOO","Herbalife Ltd.","1.48B","14.24","2.37%","4.23B"
"4091","GI2","Gibraltar Industries, Inc.","1.48B","42.40","2.91%","1.18B"
"4092","1VD","Coastal Financial Corporation","1.48B","101.00","4.66%","292.91M"
"4093","FNV2","Fraser and Neave, Limited","1.48B","0.980","-","1.53B"
"4094","C6V","Headwater Exploration Inc.","1.48B","5.60","-4.27%","319.30M"
"4095","GGG","PT Gudang Garam Tbk","1.48B","0.745","-1.97%","4.70B"
"4096","1DH","Clarkson PLC","1.48B","47.80","1.70%","757.24M"
"4097","9EI","Sprinklr, Inc.","1.48B","6.57","0.31%","727.54M"
"4098","5DQ2","Daqo New Energy Corp.","1.48B","22.00","-1.79%","544.67M"
"4099","DEQ","Deutsche EuroShop AG","1.48B","19.24","1.80%","280.59M"
"4100","NNFN","MannKind Corporation","1.48B","4.763","-2.30%","267.44M"
"4101","MW7","Meidensha Corporation","1.47B","31.40","-0.63%","1.80B"
"4102","665","Relo Group, Inc.","1.47B","8.95","-","839.49M"
"4103","41X","Ardelyx, Inc.","1.47B","6.24","-1.20%","339.41M"
"4104","IPZ","Ipsos SA","1.47B","35.10","3.24%","2.46B"
"4105","FM7","Pathward Financial, Inc.","1.47B","63.00","-0.79%","664.90M"
"4106","P2C","PT Avia Avian Tbk","1.47B","0.0230","-4.17%","408.22M"
"4107","3NR","NRW Holdings Limited","1.47B","2.900","-","1.82B"
"4108","TIH1","PT TIMAH Tbk","1.47B","0.188","-1.05%","470.26M"
"4109","2GP","Alimak Group AB (publ)","1.47B","13.36","-0.60%","632.97M"
"4110","TCE2","Celldex Therapeutics, Inc.","1.47B","22.40","1.82%","2.22M"
"4111","NWC","Norwegian Air Shuttle ASA","1.47B","1.392","0.25%","3.19B"
"4112","DUM","Ducommun Incorporated","1.47B","81.00","-","689.48M"
"4113","NWG0","New Wave Group AB (publ)","1.46B","10.93","0.09%","877.53M"
"4114","8QV","Hemnet Group AB (publ)","1.46B","15.03","1.14%","139.55M"
"4115","20S","Summerset Group Holdings Limited","1.46B","5.10","-3.77%","175.93M"
"4116","2BU","Bumitama Agri Ltd.","1.46B","0.835","-2.91%","990.07M"
"4117","DRW3","Drägerwerk AG & Co. KGaA","1.46B","79.70","9.33%","3.42B"
"4118","L83","TUHU Car Inc.","1.46B","1.700","1.20%","1.84B"
"4119","2VJ","Ascletis Pharma Inc.","1.46B","1.380","1.47%","280.99K"
"4120","BPFG","Banpu Public Company Limited","1.46B","0.125","-","4.47B"
"4121","7Z2","Électricite de Strasbourg Société Anonyme","1.46B","183.50","0.82%","1.33B"
"4122","3NW","The North West Company Inc.","1.45B","30.40","1.33%","1.61B"
"4123","53U","Altus Group Limited","1.45B","33.40","-1.18%","323.96M"
"4124","RH7","Ryman Healthcare Limited","1.45B","1.426","1.06%","399.08M"
"4125","MNL","Moltiply Group S.p.A.","1.45B","36.05","1.41%","620.08M"
"4126","MOI","Monarch Casino & Resort, Inc.","1.45B","78.50","1.29%","459.93M"
"4127","C9IB","Lonking Holdings Limited","1.45B","0.326","1.24%","1.24B"
"4128","AII","Albany International Corp.","1.45B","49.40","0.41%","978.88M"
"4129","F1WA","The Foschini Group Limited","1.45B","4.320","0.93%","3.04B"
"4130","KP5","Kitron ASA","1.45B","6.51","-0.46%","665.20M"
"4131","OYD","Pacific Basin Shipping Limited","1.45B","0.276","0.11%","1.97B"
"4132","UBE","UBE Corporation","1.45B","14.60","1.39%","2.63B"
"4133","C9N0","Stellar Bancorp, Inc.","1.44B","28.20","2.17%","355.02M"
"4134","JMX","MaxLinear, Inc.","1.44B","16.32","2.64%","360.84M"
"4135","DIK","Denka Company Limited","1.44B","16.20","1.89%","2.29B"
"4136","2THA","Triumph Financial, Inc.","1.44B","58.50","4.46%","351.40M"
"4137","D8Q","Banco Latinoamericano de Comercio Exterior, S. A.","1.44B","36.80","-2.13%","262.87M"
"4138","NVAC","Banpu Public Company Limited","1.44B","0.124","1.64%","4.47B"
"4139","0GT","Stoke Therapeutics, Inc.","1.44B","26.20","0.77%","175.26M"
"4140","3PXA","Navios Maritime Partners L.P.","1.44B","48.90","3.68%","1.12B"
"4141","PGJ","Towngas Smart Energy Company Limited","1.44B","0.378","-1.05%","2.31B"
"4142","TBA","PT Bukit Asam Tbk","1.44B","0.110","0.92%","2.22B"
"4143","L5E","Lindab International AB (publ)","1.44B","18.47","0.16%","1.18B"
"4144","9EN","Pharvaris N.V.","1.44B","22.00","-","-"
"4145","1S5","Morimatsu International Holdings Company Limited","1.43B","1.120","0.90%","732.05M"
"4146","NG9","NeoGenomics, Inc.","1.43B","11.00","3.77%","604.42M"
"4147","31S","Stella International Holdings Limited","1.43B","1.670","1.83%","1.32B"
"4148","64H","Columbia Financial, Inc.","1.43B","13.00","0.78%","172.18M"
"4149","47D","Money Forward, Inc.","1.43B","24.60","-0.81%","278.04M"
"4150","MIZ","Mizuno Corporation","1.43B","18.50","0.54%","1.42B"
"4151","6YG","Immunocore Holdings plc","1.43B","28.00","-0.71%","323.52M"
"4152","K27","Kodiak Sciences Inc.","1.43B","22.42","-1.06%","-"
"4153","1S3","SeSa S.p.A.","1.43B","96.80","0.89%","3.42B"
"4154","4AM","Ameresco, Inc.","1.42B","26.20","4.97%","1.61B"
"4155","2JM","Nyfosa AB (publ)","1.42B","6.69","-1.83%","326.53M"
"4156","KYL","KLN Logistics Group Limited","1.42B","0.760","-1.94%","6.51B"
"4157","IMW","4imprint Group plc","1.42B","50.50","1.00%","1.16B"
"4158","2F7","John Wiley & Sons, Inc.","1.42B","26.20","-0.76%","1.44B"
"4159","2F70","John Wiley & Sons, Inc.","1.42B","26.60","6.40%","1.44B"
"4160","MEC","Meiko Electronics Co., Ltd.","1.42B","57.50","-1.71%","1.27B"
"4161","X5Q","Comer Industries S.p.A.","1.41B","49.20","0.41%","858.84M"
"4162","1M5","UP Fintech Holding Limited","1.41B","7.60","-2.56%","417.23M"
"4163","PFI","Palfinger AG","1.41B","37.35","1.49%","2.30B"
"4164","3KD","Merchants Bancorp","1.41B","29.60","1.37%","509.03M"
"4165","3R2","Richelieu Hardware Ltd.","1.41B","25.00","0.81%","1.21B"
"4166","T6A","Tripadvisor, Inc.","1.41B","11.43","-5.22%","1.61B"
"4167","5UM","Genertec Universal Medical Group Company Limited","1.41B","0.670","0.75%","1.71B"
"4168","XIM","LiveRamp Holdings, Inc.","1.40B","24.00","-","663.76M"
"4169","648","Kyoritsu Maintenance Co., Ltd.","1.40B","15.90","0.63%","1.37B"
"4170","TQK","The Wendy's Company","1.40B","7.29","-1.11%","1.89B"
"4171","WUW","Wüstenrot & Württembergische AG","1.40B","15.02","0.27%","5.63B"
"4172","DGI","Digi International Inc.","1.40B","36.00","-0.55%","366.68M"
"4173","PB8","Phibro Animal Health Corporation","1.40B","34.40","1.78%","1.19B"
"4174","8AP","Agios Pharmaceuticals, Inc.","1.40B","24.60","5.13%","38.18M"
"4175","LAZ","La-Z-Boy Incorporated","1.40B","31.60","-1.25%","1.81B"
"4176","CYD","China Yuchai International Limited","1.39B","36.60","-2.66%","2.69B"
"4177","PRHA","Prosegur Compañía de Seguridad, S.A.","1.39B","2.555","0.39%","5.00B"
"4178","1KG","Kainos Group plc","1.39B","11.60","-","435.66M"
"4179","30Z0","IperionX Limited","1.39B","36.00","-3.74%","-"
"4180","PMRA","Pharma Mar, S.A.","1.39B","80.55","-2.83%","179.28M"
"4181","AUS","AT & S Austria Technologie & Systemtechnik Aktiengesellschaft","1.39B","36.10","1.83%","1.64B"
"4182","NBG6","NÜRNBERGER Beteiligungs-AG","1.39B","120.00","-","3.93B"
"4183","1UEN","United Energy Group Limited","1.38B","0.0510","0.99%","1.86B"
"4184","OWQ","Arbor Realty Trust, Inc.","1.38B","6.92","4.72%","471.24M"
"4185","95B","Makino Milling Machine Co., Ltd.","1.38B","57.50","-1.71%","1.41B"
"4186","AD8","Arcos Dorados Holdings Inc.","1.38B","6.50","-1.19%","3.88B"
"4187","HOM","Hong Leong Asia Ltd.","1.38B","1.770","2.31%","3.23B"
"4188","PTQ","PT Bank Pan Indonesia Tbk","1.38B","0.0490","-5.61%","465.87M"
"4189","KSD","K's Holdings Corporation","1.37B","8.20","1.23%","4.28B"
"4190","GCG","Greencore Group plc","1.37B","2.940","0.69%","2.23B"
"4191","2B4","Bonesupport Holding AB (publ)","1.37B","17.08","-2.18%","101.23M"
"4192","NK1A","DNO ASA","1.37B","1.345","-0.81%","996.42M"
"4193","8IM1","Implantica AG","1.37B","4.765","0.32%","1.99M"
"4194","WW4","Wolverine World Wide, Inc.","1.37B","14.90","1.26%","1.58B"
"4195","KO2","Clariane SE","1.37B","3.790","-0.05%","5.31B"
"4196","TLV","Grupo Televisa, S.A.B.","1.36B","2.520","2.44%","2.77B"
"4197","TLV1","Grupo Televisa, S.A.B.","1.36B","0.505","2.23%","2.77B"
"4198","NE0","Nexa Resources S.A.","1.36B","8.85","9.26%","2.42B"
"4199","5EZ","Ship Healthcare Holdings, Inc.","1.36B","14.30","1.42%","4.04B"
"4200","6A7","Dentalcorp Holdings Ltd.","1.36B","6.70","6.35%","1.02B"
"4201","01K","Keller Group plc","1.36B","20.40","5.70%","3.45B"
"4202","DZJ","Country Garden Holdings Company Limited","1.36B","0.0434","9.87%","26.53B"
"4203","CQB0","Breedon Group plc","1.36B","3.780","-","1.90B"
"4204","30Z","IperionX Limited","1.36B","4.090","3.02%","-"
"4205","QPA1","Trisura Group Ltd.","1.36B","27.80","1.46%","1.93B"
"4206","AGH","Allegiant Travel Company","1.36B","74.00","0.68%","2.20B"
"4207","TEL1","Sihuan Pharmaceutical Holdings Group Ltd.","1.35B","0.143","-0.69%","249.33M"
"4208","DRW8","Drägerwerk AG & Co. KGaA","1.35B","68.60","3.63%","3.42B"
"4209","5XR","Xior Student Housing NV","1.35B","28.05","-2.77%","219.02M"
"4210","7GI","Nittetsu Mining Co., Ltd.","1.35B","17.10","8.23%","1.12B"
"4211","4JMA","Jumia Technologies AG","1.35B","12.50","4.60%","147.64M"
"4212","4RB","Blue Bird Corporation","1.35B","40.60","-","1.27B"
"4213","KS5","TOA Corporation","1.35B","16.28","-3.08%","1.99B"
"4214","36L","361 Degrees International Limited","1.34B","0.619","-2.67%","1.26B"
"4215","35U","PAR Technology Corporation","1.34B","33.00","-1.20%","375.40M"
"4216","WFK","World Kinect Corporation","1.34B","23.40","0.86%","32.09B"
"4217","6XY","HBM Holdings Limited","1.34B","1.650","9.27%","98.53M"
"4218","FXM","Bradespar S.A.","1.34B","3.220","-2.42%","-"
"4219","FXMA","Bradespar S.A.","1.34B","2.780","-12.58%","-"
"4220","TGI","TETRA Technologies, Inc.","1.34B","10.00","1.52%","527.36M"
"4221","HKU","H2O Retailing Corporation","1.34B","11.00","-0.90%","3.94B"
"4222","59FE","Fluxys Belgium SA","1.34B","18.65","3.04%","734.73M"
"4223","1AKA","Aker Solutions ASA","1.34B","2.724","-2.16%","5.22B"
"4224","S7V","Sally Beauty Holdings, Inc.","1.33B","13.30","-0.75%","3.15B"
"4225","0JM","PT Jasa Marga (Persero) Tbk","1.33B","0.164","2.50%","1.40B"
"4226","NVAP","Thai Union Group Public Company Limited","1.33B","0.334","1.83%","3.48B"
