No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"271","600637","Oriental Pearl Group Co.,Ltd.","45.08B","13.41","-10.00%","7.61B"
"272","603568","Zhejiang Weiming Environment Protection Co., Ltd.","44.94B","26.44","-1.42%","7.01B"
"273","601555","Soochow Securities Co., Ltd.","44.87B","9.03","-0.44%","13.40B"
"274","600378","Haohua Chemical Science & Technology Corp., Ltd.","44.78B","34.71","-0.54%","16.06B"
"275","601216","Inner Mongolia Junzheng Energy & Chemical Group Co.,Ltd.","44.72B","5.30","-2.93%","25.51B"
"276","688676","Hainan Jinpan Smart Technology Co., Ltd.","44.70B","97.98","2.06%","7.30B"
"277","600801","Huaxin Building Materials Group Co., Ltd.","44.66B","24.09","0.80%","34.53B"
"278","600141","Hubei Xingfa Chemicals Group Co., Ltd.","44.58B","40.41","-0.10%","30.13B"
"279","688037","KINGSEMI Co., Ltd.","44.43B","220.45","5.43%","1.64B"
"280","688599","Trina Solar Co., Ltd.","44.32B","19.07","0.95%","67.10B"
"281","601198","Dongxing Securities Corporation Limited","44.06B","13.63","-0.51%","10.01B"
"282","600995","China Southern Power Grid Energy Storage Co., Ltd.","44.01B","13.77","1.77%","6.97B"
"283","601233","Tongkun Group Co., Ltd.","43.88B","18.41","-2.07%","92.66B"
"284","603119","Zhejiang Rongtai Electric Material Co.,Ltd.","43.22B","119.15","7.23%","1.29B"
"285","603369","Jiangsu King's Luck Brewery Joint-Stock Co.,Ltd.","43.11B","34.58","-1.09%","10.48B"
"286","688728","GalaxyCore Inc.","43.07B","16.75","4.36%","7.55B"
"287","603087","Gan & Lee Pharmaceuticals.","42.75B","71.82","-1.01%","3.85B"
"288","600085","Beijing Tongrentang Co., Ltd","42.63B","31.08","-1.15%","18.09B"
"289","601162","Tianfeng Securities Co., Ltd.","42.61B","4.230","-1.17%","3.45B"
"290","603156","Hebei Yangyuan ZhiHui Beverage Co., Ltd.","42.61B","33.81","5.33%","5.73B"
"291","601717","ZCZL Industrial Technology Group Company Limited","42.36B","24.41","0.70%","39.93B"
"292","601615","Ming Yang Smart Energy Group Limited","42.32B","19.68","-","33.23B"
"293","603083","CIG Shanghai Co., Ltd.","42.21B","129.80","3.15%","4.25B"
"294","603129","Zhejiang Cfmoto Power Co.,Ltd","42.09B","275.85","3.70%","18.48B"
"295","601933","Yonghui Superstores Co., Ltd.","42.04B","4.710","-3.29%","55.46B"
"296","688270","Great Microwave Technology Co., Ltd.","41.83B","195.40","7.61%","423.33M"
"297","603920","Olympic Circuit Technology Co., Ltd","41.75B","57.94","2.79%","5.42B"
"298","600392","Shenghe Resources Holding Co., Ltd","41.73B","23.81","0.13%","13.59B"
"299","600862","Avic Aviation High-Technology Co., Ltd.","41.66B","24.85","0.45%","5.01B"
"300","603699","Neway Valve (Suzhou) Co., Ltd.","41.58B","53.62","1.13%","7.39B"
"301","688608","Bestechnic (Shanghai) Co., Ltd.","41.19B","244.82","-2.07%","3.72B"
